"","X.3","X.2","X.1","X","Date","daily.count","apparentTemperatureMax","apparentTemperatureMaxTime","apparentTemperatureMin","apparentTemperatureMinTime","cloudCover","dewPoint","humidity","icon","moonPhase","precipIntensity","precipIntensityMax","precipIntensityMaxTime","precipProbability","precipType","pressure","summary","sunriseTime","sunsetTime","temperatureMax","temperatureMaxTime","temperatureMin","temperatureMinTime","time","visibility","windBearing","windSpeed","dow","daylight","daylighth","Fri","Mon","Sat","Sun","Thurs","Tues","Wed","Wknd","TTh","holiday","uw","season","count","precipscale","temperaturescale","temperature","rain","ppp","temperatureMaxSq","BGT","elliott","I90","Spokanebrdg","total"
"544",971,971,971,971,2015-06-28,2101,78.16,1435543200,63.31,1435500000,0.07,51.13,0.53,"clear-day",0.39,0,0,NA,0,"",1013.88,"Clear throughout the day.",1435493708,1435551142,78.16,1435543200,63.31,1435500000,1435474800,9.51,335,1.32,"Sun",15.9538888888889,15.9538888888889,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",2101,0,"high",70.735,0,0,6108.9856,1990,1115,1215,651,7072
"545",972,972,972,972,2015-06-29,4181,80.82,1435626000,63.25,1435590000,0.11,53.38,0.56,"clear-day",0.42,3e-04,0.0063,1435575600,0.29,"rain",1014.95,"Clear throughout the day.",1435580138,1435637535,81.16,1435626000,63.25,1435590000,1435561200,9.91,279,0.82,"Mon",15.9436111111111,15.9436111111111,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",4181,0,"high",72.205,0,0,6586.9456,1725,1948,812,1379,10045
"546",973,973,973,973,2015-06-30,4655,79.67,1435719600,60.21,1435672800,0.09,51.9,0.59,"clear-day",0.45,0,0,NA,0,"",1018.31,"Clear throughout the day.",1435666570,1435723926,80.45,1435719600,60.21,1435672800,1435647600,9.94,286,1.35,"Tues",15.9322222222222,15.9322222222222,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"summer",4655,0,"high",70.33,0,0,6472.2025,1873,2162,1203,1475,11368
"547",974,974,974,974,2015-07-01,4651,81.24,1435795200,61.27,1435744800,0,50.2,0.47,"clear-day",0.48,0,0,NA,0,"",1016.1,"Clear throughout the day.",1435753004,1435810314,82.7,1435795200,61.27,1435744800,1435734000,9.93,335,4.75,"Wed",15.9194444444444,15.9194444444444,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"summer",4651,0,"high",71.985,0,0,6839.29,1942,2106,1117,1467,11283
"548",975,975,975,975,2015-07-02,3937,81.08,1435892400,60.17,1435842000,0.03,46.96,0.44,"clear-day",0.53,0,0,NA,0,"",1015.07,"Clear throughout the day.",1435839440,1435896699,82.71,1435892400,60.17,1435842000,1435820400,10,331,3.35,"Thurs",15.9052777777778,15.9052777777778,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,"summer",3937,0,"high",71.44,0,0,6840.9441,1866,1802,973,1271,9849
"549",976,976,976,976,2015-07-03,2313,79.69,1435960800,61.83,1435932000,0,46.77,0.44,"clear-day",0.56,0,0,NA,0,"",1012.85,"Clear throughout the day.",1435925878,1435983082,81.13,1435960800,61.83,1435932000,1435906800,9.98,333,2.51,"Fri",15.89,15.89,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"summer",2313,0,"high",71.48,0,0,6582.0769,2587,1553,1146,962,8561
"550",977,977,977,977,2015-07-04,2443,81.74,1436058000,59.81,1436018400,0.02,43.29,0.41,"clear-day",0.6,0,0,NA,0,"",1010.42,"Dry throughout the day.",1436012319,1436069462,84.74,1436058000,59.81,1436018400,1435993200,9.71,319,2.93,"Sat",15.8730555555556,15.8730555555556,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",2443,0,"high",72.275,0,0,7180.8676,2239,1339,1188,808,8017
"551",978,978,978,978,2015-07-05,1919,81.83,1436144400,61.35,1436090400,0,44.14,0.4,"clear-day",0.63,0,0,NA,0,"",1009.89,"Dry throughout the day.",1436098761,1436155840,84.53,1436144400,61.35,1436090400,1436079600,9.23,336,3.29,"Sun",15.8552777777778,15.8552777777778,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",1919,0,"high",72.94,0,0,7145.3209,2083,1299,1340,715,7356
"552",979,979,979,979,2015-07-06,4066,74.77,1436234400,61.8,1436187600,0.02,46.66,0.49,"clear-day",0.67,0,0,NA,0,"",1014.78,"Clear throughout the day.",1436185206,1436242215,74.77,1436234400,61.8,1436187600,1436166000,10,210,1.52,"Mon",15.8358333333333,15.8358333333333,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",4066,0,"median",68.285,0,0,5590.5529,1831,1887,884,1253,9921
"553",980,980,980,980,2015-07-07,4635,73.66,1436317200,59.89,1436274000,0.05,49.49,0.59,"partly-cloudy-day",0.71,0,0,NA,0,"",1015.51,"Partly cloudy in the morning.",1436271652,1436328587,73.66,1436317200,59.89,1436274000,1436252400,10,261,1.6,"Tues",15.8152777777778,15.8152777777778,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"summer",4635,0,"median",66.775,0,0,5425.7956,2010,2068,1112,1483,11308
"554",981,981,981,981,2015-07-08,4761,75.08,1436400000,58.44,1436360400,0.02,47.19,0.55,"clear-day",0.75,0,0,NA,0,"",1010.48,"Clear throughout the day.",1436358100,1436414957,75.08,1436400000,58.44,1436360400,1436338800,8.74,316,2.28,"Wed",15.7936111111111,15.7936111111111,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"summer",4761,0,"high",66.76,0,0,5637.0064,1936,2101,1039,1533,11370
"555",982,982,982,982,2015-07-09,4479,72.64,1436493600,59.18,1436446800,0.01,49.53,0.59,"clear-day",0.78,0,0,NA,0,"",1006.95,"Clear throughout the day.",1436444550,1436501325,72.64,1436493600,59.18,1436446800,1436425200,9.53,299,1.45,"Thurs",15.7708333333333,15.7708333333333,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,"summer",4479,0,"median",65.91,0,0,5276.5696,1783,2141,954,1339,10696
"556",983,983,983,983,2015-07-10,3772,68.08,1436569200,62.84,1436533200,NA,52.42,0.65,"partly-cloudy-night",0.82,0,0,NA,0,"",1010.85,"Partly cloudy starting in the evening.",1436531002,1436587690,68.08,1436569200,62.84,1436533200,1436511600,9.99,192,5.97,"Fri",15.7466666666667,15.7466666666667,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",3772,0,"median",65.46,0,0,4634.8864,1566,1701,734,1072,8845
"557",984,984,984,984,2015-07-11,2053,68.41,1436655600,62.98,1436619600,NA,51.16,0.61,"partly-cloudy-day",0.86,0,0,NA,0,"",1012.85,"Partly cloudy in the afternoon.",1436617455,1436674053,68.41,1436655600,62.98,1436619600,1436598000,10,192,4.51,"Sat",15.7216666666667,15.7216666666667,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",2053,0,"median",65.695,0,0,4679.9281,2075,1071,1105,676,6980
"558",985,985,985,985,2015-07-12,2037,76.36,1436745600,63.01,1436706000,0.21,51.92,0.59,"partly-cloudy-day",0.89,0,0,NA,0,"",1015.79,"Partly cloudy in the afternoon.",1436703910,1436760413,76.36,1436745600,63.01,1436706000,1436684400,9.75,202,1.63,"Sun",15.6952777777778,15.6952777777778,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",2037,0,"high",69.685,0,0,5830.8496,2199,1427,1160,686,7509
"559",986,986,986,986,2015-07-13,4069,71.87,1436835600,61.01,1436770800,0.22,51.3,0.6,"partly-cloudy-day",0.93,0,0,NA,0,"",1017.85,"Partly cloudy in the afternoon.",1436790367,1436846771,71.87,1436835600,61.01,1436770800,1436770800,9.73,329,2.64,"Mon",15.6677777777778,15.6677777777778,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",4069,0,"median",66.44,0,0,5165.2969,1410,1749,739,1165,9132
"560",987,987,987,987,2015-07-14,4795,75.68,1436922000,60.9,1436871600,0.13,45.75,0.49,"clear-day",0.96,0,0,NA,0,"",1016.93,"Clear throughout the day.",1436876825,1436933126,75.68,1436922000,60.9,1436871600,1436857200,10,328,3.1,"Tues",15.6391666666667,15.6391666666667,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"summer",4795,0,"high",68.29,0,0,5727.4624,1919,2195,1093,1407,11409
"561",988,988,988,988,2015-07-15,4686,72.42,1437004800,58.66,1436968800,0.09,47.35,0.53,"partly-cloudy-day",0.99,0,0,NA,0,"",1017.55,"Partly cloudy in the evening.",1436963285,1437019479,72.42,1437004800,58.66,1436968800,1436943600,10,341,2.3,"Wed",15.6094444444444,15.6094444444444,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"summer",4686,0,"median",65.54,0,0,5244.6564,1902,2096,991,1430,11105
"562",989,989,989,989,2015-07-16,4424,72.71,1437102000,60.04,1437062400,0.17,46.52,0.51,"clear-day",0.03,0,0,NA,0,"",1019.91,"Clear throughout the day.",1437049746,1437105830,72.71,1437102000,60.04,1437062400,1437030000,10,353,1.99,"Thurs",15.5788888888889,15.5788888888889,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,"summer",4424,0,"median",66.375,0,0,5286.7441,1725,2080,928,1329,10486
"563",990,990,990,990,2015-07-17,3813,77.26,1437188400,57.91,1437134400,0.12,45.59,0.48,"clear-day",0.06,0,0,NA,0,"",1018.56,"Clear throughout the day.",1437136208,1437192178,77.26,1437188400,57.91,1437134400,1437116400,10,332,4.06,"Fri",15.5472222222222,15.5472222222222,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",3813,0,"high",67.585,0,0,5969.1076,1599,1936,939,1208,9495
"564",991,991,991,991,2015-07-18,2195,83.05,1437264000,59.81,1437224400,0.02,45.08,0.42,"clear-day",0.09,0,0,NA,0,"",1015.02,"Dry throughout the day.",1437222672,1437278525,86.3,1437264000,59.81,1437224400,1437202800,10,332,2.44,"Sat",15.5147222222222,15.5147222222222,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",2195,0,"high",73.055,0,0,7447.69,2489,1619,1290,898,8491
"565",992,992,992,992,2015-07-19,1963,87.34,1437346800,62.43,1437314400,0.05,46.27,0.41,"clear-day",0.12,0,0,NA,0,"",1014.36,"Dry throughout the day.",1437309137,1437364869,91.05,1437346800,62.43,1437314400,1437289200,10,231,1.93,"Sun",15.4811111111111,15.4811111111111,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",1963,0,"high",76.74,0,0,8290.1025,2247,1257,1132,744,7343
"566",993,993,993,993,2015-07-20,4213,74.99,1437436800,63.9,1437400800,0.09,51.41,0.58,"clear-day",0.15,0,0,NA,0,"",1016.81,"Clear throughout the day.",1437395603,1437451210,74.99,1437436800,63.9,1437400800,1437375600,9.85,215,3.2,"Mon",15.4463888888889,15.4463888888889,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",4213,0,"median",69.445,0,0,5623.5001,1694,1741,844,1214,9706
"567",994,994,994,994,2015-07-21,4268,69.14,1437523200,59.35,1437487200,0.18,49.17,0.59,"rain",0.18,0.0036,0.0569,1437487200,0.74,"rain",1014.85,"Rain in the morning.",1437482071,1437537550,69.14,1437523200,59.35,1437487200,1437462000,9.72,357,1.68,"Tues",15.4108333333333,15.4108333333333,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"summer",4268,1,"median",64.245,1,0.02,4780.3396,1654,1841,792,1072,9627
"568",995,995,995,995,2015-07-22,4648,70.13,1437606000,59.06,1437573600,0.21,47.48,0.56,"partly-cloudy-day",0.21,0,0,NA,0,"",1013.22,"Partly cloudy in the morning.",1437568539,1437623888,70.13,1437606000,59.06,1437573600,1437548400,10,241,1.23,"Wed",15.3747222222222,15.3747222222222,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"summer",4648,0,"median",64.595,0,0,4918.2169,1835,2114,1079,1417,11093
"569",996,996,996,996,2015-07-23,4359,73.25,1437692400,59.53,1437663600,0.13,53.43,0.66,"partly-cloudy-day",0.24,0,0,NA,0,"",1014.66,"Partly cloudy in the morning.",1437655008,1437710223,73.25,1437692400,59.53,1437663600,1437634800,9.89,342,1.6,"Thurs",15.3375,15.3375,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,"summer",4359,0,"median",66.39,0,0,5365.5625,1894,2064,1001,1280,10598
"570",997,997,997,997,2015-07-24,3628,70.28,1437786000,58.72,1437742800,0.15,55.01,0.72,"clear-day",0.27,0,0,NA,0,"",1017.74,"Clear throughout the day.",1437741479,1437796557,70.28,1437786000,58.72,1437742800,1437721200,9.91,200,4.3,"Fri",15.2994444444444,15.2994444444444,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",3628,0,"median",64.5,0,0,4939.2784,1385,1427,676,955,8071
"571",998,998,998,998,2015-07-25,1384,66.64,1437868800,58.85,1437890400,NA,55.63,0.79,"clear-day",0.3,0.0013,0.0063,1437825600,0.29,"rain",1017.82,"Clear throughout the day.",1437827950,1437882888,66.64,1437868800,58.85,1437890400,1437807600,9.86,37,2.49,"Sat",15.2605555555556,15.2605555555556,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",1384,0,"median",62.745,0,0,4440.8896,1243,839,724,476,4666
"572",999,999,999,999,2015-07-26,1452,66.33,1437948000,58.18,1437976800,NA,54.04,0.78,"rain",0.34,0.0029,0.0416,1437958800,0.7,"rain",1018.23,"Light rain in the evening.",1437914422,1437969217,66.33,1437948000,58.18,1437976800,1437894000,9.81,260,1.2,"Sun",15.2208333333333,15.2208333333333,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",1452,1,"median",62.255,1,0,4399.6689,1308,855,828,463,4906
"573",1000,1000,1000,1000,2015-07-27,4102,68.82,1438056000,55.84,1438002000,0.28,53.5,0.75,"partly-cloudy-night",0.37,3e-04,0.0063,1437994800,0.29,"rain",1022.02,"Partly cloudy in the morning.",1438000895,1438055545,68.82,1438056000,55.84,1438002000,1437980400,9.89,309,1.5,"Mon",15.1805555555556,15.1805555555556,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",4102,0,"median",62.33,0,0,4736.1924,1657,1910,846,1178,9693
"574",1001,1001,1001,1001,2015-07-28,4715,76.82,1438131600,59.59,1438088400,0.12,55.09,0.68,"clear-day",0.4,0,0,NA,0,"",1023.93,"Clear throughout the day.",1438087369,1438141871,76.82,1438131600,59.59,1438088400,1438066800,9.95,323,3.98,"Tues",15.1394444444444,15.1394444444444,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"summer",4715,0,"high",68.205,0,0,5901.3124,2064,2231,1134,1502,11646
"575",1002,1002,1002,1002,2015-07-29,4734,82.43,1438221600,60.06,1438178400,0.02,55.85,0.64,"clear-day",0.44,0,0,NA,0,"",1020.97,"Clear throughout the day.",1438173844,1438228194,82.28,1438221600,60.06,1438178400,1438153200,9.95,345,3.86,"Wed",15.0972222222222,15.0972222222222,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"summer",4734,0,"high",71.17,0,0,6769.9984,1845,2182,1019,1548,11328
"576",1003,1003,1003,1003,2015-07-30,4379,84.49,1438304400,61.23,1438261200,0,55.38,0.56,"clear-day",0.47,0,0,NA,0,"",1018.05,"Clear throughout the day.",1438260319,1438314516,85.48,1438304400,61.23,1438261200,1438239600,10,354,4.04,"Thurs",15.0547222222222,15.0547222222222,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,"summer",4379,0,"high",73.355,0,0,7306.8304,1833,2065,1002,1356,10635
"577",1004,1004,1004,1004,2015-07-31,3887,85.07,1438390800,60.61,1438351200,0,51.78,0.53,"clear-day",0.51,0,0,NA,0,"",1017.13,"Clear throughout the day.",1438346795,1438400836,85.94,1438390800,60.61,1438351200,1438326000,10,328,2.46,"Fri",15.0113888888889,15.0113888888889,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",3887,0,"high",73.275,0,0,7385.6836,1601,1970,1044,1138,9640
"578",1005,1005,1005,1005,2015-08-01,2219,84.29,1438477200,60.2,1438434000,0.04,52.94,0.54,"clear-day",0.55,0,0,NA,0,"",1014.76,"Clear throughout the day.",1438433271,1438487155,85.33,1438477200,60.2,1438434000,1438412400,10,335,3.15,"Sat",14.9677777777778,14.9677777777778,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",2219,0,"high",72.765,0,0,7281.2089,2439,1503,1179,831,8171
"579",1006,1006,1006,1006,2015-08-02,1883,75.66,1438556400,60.5,1438524000,0.01,54.04,0.62,"clear-day",0.59,0,0,NA,0,"",1012.94,"Clear throughout the day.",1438519748,1438573471,75.66,1438556400,60.5,1438524000,1438498800,10,325,2.69,"Sun",14.9230555555556,14.9230555555556,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",1883,0,"high",68.08,0,0,5724.4356,2416,1524,1080,798,7701
"580",1007,1007,1007,1007,2015-08-03,4243,75.85,1438653600,60.47,1438617600,0.1,54.67,0.65,"clear-day",0.62,0,0,NA,0,"",1012.55,"Clear throughout the day.",1438606226,1438659786,75.85,1438653600,60.47,1438617600,1438585200,9.87,322,1.98,"Mon",14.8777777777778,14.8777777777778,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",4243,0,"high",68.16,0,0,5753.2225,1800,1951,857,1298,10149
"581",1008,1008,1008,1008,2015-08-04,4655,73.91,1438736400,60.03,1438696800,0.18,55.2,0.71,"partly-cloudy-night",0.66,0,0,NA,0,"",1015.37,"Partly cloudy overnight.",1438692704,1438746100,73.91,1438736400,60.03,1438696800,1438671600,10,225,1.31,"Tues",14.8322222222222,14.8322222222222,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"summer",4655,0,"median",66.97,0,0,5462.6881,1882,2020,1114,1402,11073
"582",1009,1009,1009,1009,2015-08-05,4108,67.99,1438822800,57.72,1438779600,0.2,53.44,0.74,"clear-day",0.7,0,0,NA,0,"",1018.13,"Clear throughout the day.",1438779182,1438832412,67.99,1438822800,57.72,1438779600,1438758000,10,139,0.29,"Wed",14.7861111111111,14.7861111111111,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"summer",4108,0,"median",62.855,0,0,4622.6401,1497,1690,812,1230,9337
"583",1010,1010,1010,1010,2015-08-06,4295,72.76,1438912800,59.62,1438873200,0.14,53.43,0.68,"clear-day",0.74,0,0,NA,0,"",1019.13,"Clear throughout the day.",1438865661,1438918722,72.76,1438912800,59.62,1438873200,1438844400,10,330,1.54,"Thurs",14.7391666666667,14.7391666666667,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,"summer",4295,0,"median",66.19,0,0,5294.0176,1686,1975,978,1277,10211
"584",1011,1011,1011,1011,2015-08-07,4100,77.43,1438995600,58.71,1438959600,0.06,55.6,0.7,"clear-day",0.77,0,0,NA,0,"",1014.17,"Clear throughout the day.",1438952140,1439005031,77.43,1438995600,58.71,1438959600,1438930800,10,323,3.42,"Fri",14.6919444444444,14.6919444444444,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",4100,0,"high",68.07,0,0,5995.4049,1837,1877,876,1166,9856
"585",1012,1012,1012,1012,2015-08-08,2014,73.36,1439067600,60.21,1439038800,0.19,58.51,0.78,"partly-cloudy-night",0.81,0,0,NA,0,"",1012.14,"Partly cloudy starting in the evening.",1439038619,1439091338,73.36,1439067600,60.21,1439038800,1439017200,9.88,201,3.84,"Sat",14.6441666666667,14.6441666666667,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",2014,0,"median",66.785,0,0,5381.6896,2000,1265,1014,639,6932
"586",1013,1013,1013,1013,2015-08-09,2945,75.97,1439164800,60.67,1439132400,0.15,55.82,0.68,"clear-day",0.84,0,0,NA,0,"",1014.63,"Clear throughout the day.",1439125099,1439177643,75.97,1439164800,60.67,1439132400,1439103600,9.92,322,0.78,"Sun",14.5955555555556,14.5955555555556,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",2945,0,"high",68.32,0,0,5771.4409,2479,1572,1665,954,9615
"587",1014,1014,1014,1014,2015-08-10,3898,77.24,1439258400,61.62,1439211600,0.04,54.79,0.64,"clear-day",0.88,0,0,NA,0,"",1013.25,"Clear throughout the day.",1439211578,1439263948,77.24,1439258400,61.62,1439211600,1439190000,10,326,3.04,"Mon",14.5472222222222,14.5472222222222,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",3898,0,"high",69.43,0,0,5966.0176,1705,1759,786,1187,9335
"588",1015,1015,1015,1015,2015-08-11,4530,82.14,1439344800,60.78,1439305200,0.03,56.93,0.64,"clear-day",0.91,0,0,NA,0,"",1013.48,"Clear throughout the day.",1439298058,1439350251,81.4,1439344800,60.78,1439305200,1439276400,10,342,4.36,"Tues",14.4980555555556,14.4980555555556,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"summer",4530,0,"high",71.09,0,0,6625.96,1905,1949,1017,1390,10791
"589",1016,1016,1016,1016,2015-08-12,4403,83.03,1439431200,60.99,1439388000,0.05,57.12,0.66,"rain",0.94,0.0028,0.0263,1439409600,0.64,"rain",1013.85,"Light rain in the afternoon.",1439384539,1439436552,82.11,1439431200,60.99,1439388000,1439362800,9.91,321,0.14,"Wed",14.4480555555556,14.4480555555556,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"summer",4403,0,"high",71.55,1,0,6742.0521,1688,1756,821,1335,10003
"590",1017,1017,1017,1017,2015-08-13,4428,76.36,1439517600,61.97,1439470800,0.09,58.46,0.72,"clear-day",0.97,0,0,NA,0,"",1015.33,"Clear throughout the day.",1439471019,1439522853,76.36,1439517600,61.97,1439470800,1439449200,9.94,227,1.24,"Thurs",14.3983333333333,14.3983333333333,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,"summer",4428,0,"high",69.165,0,0,5830.8496,1688,1813,1052,1304,10285
"591",1018,1018,1018,1018,2015-08-14,2062,64.04,1439571600,60.15,1439600400,0.2,57.8,0.86,"rain",0.01,0.025,0.1721,1439596800,0.84,"rain",1016.12,"Rain starting in the afternoon, continuing until evening.",1439557500,1439609152,64.04,1439571600,60.15,1439600400,1439535600,8.53,182,6.15,"Fri",14.3477777777778,14.3477777777778,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",2062,1,"median",62.095,1,0.12,4101.1216,1524,644,273,540,5043
"592",1019,1019,1019,1019,2015-08-15,1702,69.3,1439679600,59.92,1439643600,NA,56.44,0.79,"partly-cloudy-night",0.04,0,0,NA,0,"",1023.49,"Partly cloudy overnight.",1439643980,1439695449,69.3,1439679600,59.92,1439643600,1439622000,10,216,1.34,"Sat",14.2969444444444,14.2969444444444,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",1702,0,"median",64.61,0,0,4802.49,2612,498,810,568,6190
"593",1020,1020,1020,1020,2015-08-16,2333,71.71,1439769600,57.98,1439733600,0.18,55.67,0.73,"partly-cloudy-day",0.07,0,0,NA,0,"",1023.35,"Partly cloudy in the morning.",1439730461,1439781746,71.71,1439769600,57.98,1439733600,1439708400,10,349,4.02,"Sun",14.2458333333333,14.2458333333333,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",2333,0,"median",64.845,0,0,5142.3241,2313,718,1285,832,7481
"594",1021,1021,1021,1021,2015-08-17,4319,74.96,1439859600,57.22,1439820000,0.05,54.96,0.7,"clear-day",0.1,0,0,NA,0,"",1019.59,"Clear throughout the day.",1439816942,1439868041,74.96,1439859600,57.22,1439820000,1439794800,10,333,3.61,"Mon",14.1941666666667,14.1941666666667,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",4319,0,"median",66.09,0,0,5619.0016,1754,1830,822,1220,9945
"595",1022,1022,1022,1022,2015-08-18,4508,77.16,1439942400,59.41,1439906400,0,57.48,0.7,"clear-day",0.13,0,0,NA,0,"",1016.04,"Clear throughout the day.",1439903422,1439954336,77.16,1439942400,59.41,1439906400,1439881200,10,333,3.31,"Tues",14.1427777777778,14.1427777777778,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"summer",4508,0,"high",68.285,0,0,5953.6656,1773,1990,1024,1363,10658
"596",1023,1023,1023,1023,2015-08-19,4548,82.79,1440036000,60.59,1439992800,0,55.91,0.65,"clear-day",0.16,0,0,NA,0,"",1012.05,"Clear throughout the day.",1439989903,1440040629,82.04,1440036000,60.59,1439992800,1439967600,10,337,2.51,"Wed",14.0905555555556,14.0905555555556,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"summer",4548,0,"high",71.315,0,0,6730.5616,1655,2003,909,1365,10480
"597",1024,1024,1024,1024,2015-08-20,3846,71.13,1440115200,59.29,1440086400,0.11,55.51,0.74,"clear-day",0.19,0,0,NA,0,"",1013,"Clear throughout the day.",1440076384,1440126921,71.13,1440115200,59.29,1440086400,1440054000,9.02,195,4.72,"Thurs",14.0380555555556,14.0380555555556,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,"summer",3846,0,"median",65.21,0,0,5059.4769,1417,1759,796,1166,8984
"598",1025,1025,1025,1025,2015-08-21,3606,68.24,1440198000,58.38,1440154800,0.08,52.13,0.69,"clear-day",0.22,0,0,NA,0,"",1015.22,"Clear throughout the day.",1440162865,1440213212,68.24,1440198000,58.38,1440154800,1440140400,10,206,2.49,"Fri",13.9852777777778,13.9852777777778,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",3606,0,"median",63.31,0,0,4656.6976,1421,1539,713,948,8227
"599",1026,1026,1026,1026,2015-08-22,2090,74.49,1440291600,57.57,1440252000,0.05,54.24,0.71,"partly-cloudy-night",0.25,0,0,NA,0,"",1017.81,"Partly cloudy in the morning.",1440249346,1440299502,74.49,1440291600,57.57,1440252000,1440226800,9.77,330,2.8,"Sat",13.9322222222222,13.9322222222222,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",2090,0,"median",66.03,0,0,5548.7601,2289,1342,1062,836,7619
"600",1027,1027,1027,1027,2015-08-23,2016,76.01,1440378000,57.66,1440338400,0,54,0.68,"clear-day",0.29,0,0,NA,0,"",1014.33,"Clear throughout the day.",1440335827,1440385791,76.01,1440378000,57.66,1440338400,1440313200,7.45,332,2.14,"Sun",13.8788888888889,13.8788888888889,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",2016,0,"high",66.835,0,0,5777.5201,2272,1445,1221,716,7670
"601",1028,1028,1028,1028,2015-08-24,4072,70.76,1440464400,57.58,1440424800,0.04,51.08,0.65,"clear-day",0.32,0,0,NA,0,"",1017.05,"Clear throughout the day.",1440422307,1440472079,70.76,1440464400,57.58,1440424800,1440399600,9.48,308,1.3,"Mon",13.8255555555556,13.8255555555556,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",4072,0,"median",64.17,0,0,5006.9776,1524,1780,765,1192,9333
"602",1029,1029,1029,1029,2015-08-25,4473,72.9,1440547200,58.09,1440514800,0.1,50.12,0.61,"clear-day",0.35,0,0,NA,0,"",1017.77,"Clear throughout the day.",1440508788,1440558366,72.9,1440547200,58.09,1440514800,1440486000,9.99,339,2.26,"Tues",13.7716666666667,13.7716666666667,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"summer",4473,0,"median",65.495,0,0,5314.41,1558,1964,935,1388,10318
